,url,title,user_name,user_title,user_profile_link,number_of_posts_by_user,number_of_solutions_by_user,number_of_kudos_by_user,timestamp,post_content,solved,labels_list,number_of_views,number_of_likes,replies,accepted_sol
87,https://community.shopify.com/c/shopify-apps/app-proxy-access-scopes-not-updating-with-the-main-app-s-access/td-p/2742141,Shopify Google Merchant products rejected,MG777,Shopify Google Merchant products rejected,https://community.shopify.com/c/user/viewprofilepage/user-id/1852841,1,0,0,2024-09-05T09:31:37.781-07:00,"Dear all, it seems google merchant has rejected all my product listings with below notification. Some issues were easy to fix like data was not complete replicated i.e. colour, size, ... I have checked in addition landing page & product policy,  but don't find the mistake. My Shop Webside: https://www.marco-dan.com/ Is anybody facing the same issues? I appreciate any comment & support Thank you in advance Marco",N,"['Third Party Apps', 'Third Party Channels']",136,0,"['Make sure as you are located in Germany, that\xa0 you first target the german country. Also ensure you only use German language, you have a mix of English and German, Google will not allow this. You will have a lot more issues, but the above is what you should start with, then check the below policies to find more issues: https://support.google.com/merchants/answer/6150127?hl=en https://support.google.com/merchants/answer/6363310/follow-the-merchant-center-guidelines https://support.google.com/merchants/answer/7052112 https://support.google.com/merchants/answer/4752265 https://support.google.com/merchants/answer/13693865 Get in touch with Emmanuel: a Google Shopping Specialist, Google Ads Diamond Product Expert , and also a a Google Product Expert Education 2021 & Tailwind 2023 Award winner . Need Google Merchant Center or Google Shopping support?.']", 
88,https://community.shopify.com/c/shopify-apps/format-prices-obtained-from-cart-js-api/td-p/2742122,https://www.facebook.com/share/p/TeVLuV8PvfLzV3wk/?mibextid=A7sQZp,MjFashionBD,https://www.facebook.com/share/p/TeVLuV8PvfLzV3wk/?mibextid=A7sQZp,https://community.shopify.com/c/user/viewprofilepage/user-id/1849733,1,0,0,2024-09-01T20:50:33.678-07:00,,N,"['Migration', 'Shopify Developed Apps', 'Subscriptions', 'Third Party Apps', 'Third Party Channels']",195,0,[], 
89,https://community.shopify.com/c/shopify-apps/connect-with-theme-liquid-to-remix-app/td-p/2742100,Looking for product page app,lowrystore,Looking for product page app,https://community.shopify.com/c/user/viewprofilepage/user-id/1409670,8,0,3,2024-09-01T13:23:14.984-07:00,I am looking for an app that allows me to add options like this under the product.,N,['Third Party Apps'],136,1,['Please give us more information.'], 
90,https://community.shopify.com/c/shopify-apps/cannot-get-metafields-in-shopify-validation-ui-extension-and/td-p/2742061,inventory mangement app suggestions,gnrforever,inventory mangement app suggestions,https://community.shopify.com/c/user/viewprofilepage/user-id/1014529,2,0,1,2024-09-01T13:07:00.122-07:00,"Looking for what everyone recommends for stock management, mainly for adding large volumes of stock across out site in one go. Ive tried the Shopify Purchase order and Stocky and i dont feel either of these are good enough. What other apps do people use and recommend?",N,"['Shopify Developed Apps', 'Third Party Apps']",127,1,"['Hi Gnrforever, If you want to push inventory from one store or data source from one destination to multiple stores, try out syncX: Stock Sync. It is a tools to help sync inventory from Google Sheet, CSV file from FTP or other data source. Thanks, Jor Co Founder @ SyncX Our Shopify Apps: syncX: Stock Sync | syncX: FulfillSync | syncX: Order Export']", 
91,https://community.shopify.com/c/shopify-apps/trouble-accessing-my-shopify-store-data-using-the-admin-graphql/td-p/2741910,Upsell app that matches poster size to frame size,hannahedin,Upsell app that matches poster size to frame size,https://community.shopify.com/c/user/viewprofilepage/user-id/607212,12,0,8,2024-09-01T07:51:46.332-07:00,"Hi Community! I am currently selling posters and frames on my website. Today, we have an app called Qikify for upsell. The UX problem we have is that it is not possible to match the chosen poster size with a matching frame. Now it only gives you the different frame options with the smallest sizes selected by default - leading to many customers choosing the wrong size. We need an app that can upsell when clicking ""add to cart"" on the product page and automatically match the selected e.g. 30x40 cm poster size with the different options (variants) with the right size 30x40 cm frames. The app also needs to be compatible with markets and translate and adapt. Thanks",N,['Third Party Apps'],257,0,"['Curious, have you tried reaching out to Qikify with this feedback? Its possible the app already has a way to handle this, or they add it for you. Need to hire? Check out ""HireUp: Job Listings"" on the app store https://apps.shopify.com/hireup']", 
92,https://community.shopify.com/c/shopify-apps/url-not-looking-correct/td-p/2741868,Private Shopify API APP in Python,andreb,Private Shopify API APP in Python,https://community.shopify.com/c/user/viewprofilepage/user-id/1849289,3,0,0,2024-09-01T04:15:02.091-07:00,"Hello guys, is there a problem, when I didn't use the Shopify Api like this: First create a new application in either the partners admin or your store admin. For a private App you’ll need the API_KEY and the PASSWORD otherwise you’ll need the API_KEY and SHARED_SECRET. For a private App you just need to set the base site url as follows: python
shop_url = ""https://%s:%s@SHOP_NAME.myshopify.com/admin"" % (API_KEY, PASSWORD)
shopify.ShopifyResource.set_site(shop_url) That’s it you’re done, skip to step 6 and start using the API! For a partner App you will need to supply two parameters to the Session class before you instantiate it: python
shopify.Session.setup(api_key=API_KEY, secret=SHARED_SECRET) Now you’re ready to make authorized API requests to your shop! Data is returned as ActiveResource instances: python
shop = shopify.Shop.current

# Get a specific product
product = shopify.Product.find(179761209)

# Create a new product
new_product = shopify.Product()
new_product.title = ""Burton Custom Freestyle 151""
new_product.product_type = ""Snowboard""
new_product.vendor = ""Burton""
success = new_product.save() #returns false if the record is invalid
# or
if new_product.errors:
    #something went wrong, see new_product.errors.full_messages() for example

# Update a product
product.handle = ""burton-snowboard""
product.save() Alternatively, you can use temp to initialize a Session and execute a command which also handles temporarily setting ActiveResource::Base.site: python
with shopify.Session.temp(""SHOP_NAME.myshopify.com"", token):
   product = shopify.Product.find() like they write it in the doc? Now I use the API KEY with requests, like this: api_endpoint = f ""https:// { api_key } : { password } @ { shopname } .myshopify.com/admin/api/2024-01/orders.json"" response = requests . get ( api_endpoint ) Is there a problem? Where is the difference?",N,['Third Party Apps'],112,0,[], 
93,https://community.shopify.com/c/shopify-apps/help-with-a-product-variant-builder/td-p/2741697,Get Started with Private App,andreb,Get Started with Private App,https://community.shopify.com/c/user/viewprofilepage/user-id/1849289,3,0,0,2024-09-01T03:45:43.225-07:00,"Hello guys, I developed an private aplication with the shopify Rest API and python. I tested the tool in a test shop that I had created, opened a shop, buy a plan, add some products ... After two weeks shopify blocked this store, and i am scared thats the reason were my API requests. I am only requested these both: api_endpoint = f""https://{api_key}:{password}@{shopname}.myshopify.com/admin/api/2024-01/orders.json"" api_endpoint = f""https://{api_key}:{password}@{shopname}.myshopify.com/admin/api/2024-01/customers/{customer_id}.json"" I talked with a freelancer, and he told me that I need to host my aplication, is it right? Could that was the problem why they closed the shop? I got successfull responses from my requests, newver errors... Or is it possible that I need something like this here: shop_url = ""https://%s:%s@SHOP_NAME.myshopify.com/admin"" % (API_KEY, PASSWORD)
shopify.ShopifyResource.set_site(shop_url) at first? Thats from the Shopify Doc... And request like this: product = shopify.Product.find()",N,['Third Party Apps'],93,0,[], 
94,https://community.shopify.com/c/shopify-apps/app-for-customer-sign-in/td-p/2741651,Rating,Jazzyjewelry,Rating,https://community.shopify.com/c/user/viewprofilepage/user-id/1849191,6,0,1,2024-08-31T22:21:14.355-07:00,Hi all can i install 2 rating apps in my store or do i only need one Solved! Go to the solution,Y,['Shopify Developed Apps'],143,0,['Both can be excellent choices. In my store I have the judge.me app because it was the most high rated with the most reviews View solution in original post'],Both can be excellent choices. In my store I have the judge.me app because it was the most high rated with the most reviews View solution in original post
95,https://community.shopify.com/c/shopify-apps/getting-error-in-shopify-api/td-p/2741649,"is it worth having the tidio app, or does it slow the site down?",ihs1,"is it worth having the tidio app, or does it slow the site down?",https://community.shopify.com/c/user/viewprofilepage/user-id/1805605,102,1,9,2024-08-31T18:35:32.565-07:00,"hi i have installed tidio app, but i think it is slowing down my website is it worth having this app, is there a better app out there, or shall i not keep one at all",N,"['Shopify Developed Apps', 'Third Party Apps']",95,0,[], 
96,https://community.shopify.com/c/shopify-apps/rest-admin-api-for-get-orders-not-having-update-by-user-field/td-p/2741632,Checkout UI,zubairhusnain58,Checkout UI,https://community.shopify.com/c/user/viewprofilepage/user-id/1806063,1,0,0,2024-08-31T15:25:05.502-07:00,Hi I want to make custom checkout design but this can be possible in shopify plus which is highly paid can i develop shopify app for checkout UI can you please help me about that design is given,N,['Shopify Developed Apps'],82,0,[], 
97,https://community.shopify.com/c/shopify-apps/how-to-set-shopping-limits-for-customers/td-p/2741211,Multi Language Submit button,Melanina-lenses,Multi Language Submit button,https://community.shopify.com/c/user/viewprofilepage/user-id/1848024,5,0,0,2024-08-30T01:50:49.140-07:00,"I have a multi language in my site, and I want it to be automatically change when I chose the language I prefer. And not to always click the Update Preferences.",N,['Third Party Apps'],231,0,"['Melanina, Are you using any multilanguage third-party apps? Best Regards, Keshan Vishwajith Shopify Certified Theme Developer Feel free to drop me an email www.loomod.com']", 
98,https://community.shopify.com/c/shopify-apps/multi-language-submit-button/td-p/2741170,Upgrade shopify-api to the latest version,midavis,Upgrade shopify-api to the latest version,https://community.shopify.com/c/user/viewprofilepage/user-id/1734581,6,0,0,2024-09-05T09:13:48.271-07:00,"I have updated the version of my custom app to 2024-07.   The only place I am still having issues is with updating the version for my rest api.  If I change the version I am getting the below error when trying to run the app.  If I go look at my current version for shopify-app it is 9.7.2.  Looking through the code on their site I see that 2024-07 is not in this version.   I have tried to update all of my packages, but it is still 9.7.2.   Why doesn't the Shopify CLI update to the latest version of this package? Also, I did notice that from version 10.0 they now have 3 subdirectories (cjs, esm, ts).  Which one do you choose if I am able to get the version upgraded? Error: Cannot find module '@shopify/shopify-api/rest/admin/2024-07'",N,"['Shopify Developed Apps', 'Third Party Apps']",105,0,"[""@midavis To fix the issue with updating to Shopify API version `2024-07`: 1. **Update the Shopify API package**: Run: ```bash npm install @shopify/shopify-api@latest ``` 2. **Clean install if needed**: If the version doesn't update, remove `node_modules` and reinstall: ```bash rm -rf node_modules npm install ``` 3. **Choose the correct subdirectory**: - Use **`cjs`** for CommonJS (Node.js default). - Use **`esm`** for modern JavaScript with ES modules. - Use **`ts`** if you're working with TypeScript. 4. **Check CLI version**: Verify or update your Shopify CLI with: ```bash npm install -g @shopify/cli ``` This should resolve your issue with the missing API module. DAVIZ""]", 
99,https://community.shopify.com/c/shopify-apps/update-api-for-product-price-pass-value-id-with-price-in-public/td-p/2740949,Update Api for product price pass value id with price in public app shopify,developer1257,Update Api for product price pass value id with price in public app shopify,https://community.shopify.com/c/user/viewprofilepage/user-id/1816498,6,0,0,2024-08-30T00:04:29.918-07:00,"app . post ( ""/update-price"" , async ( req , res ) => { const shopifyDomain = '' ; const accessToken = '' ; const productGID = '' ; // Replace with your product GID const variantGID = '' ; // Replace with your variant GID const newPrice = '' ; // New price to set const query = ` mutation { productUpdate(input: { id: "" ${ productGID } "", variants: [ { id: "" ${ variantGID } "", price: "" ${ newPrice } "" } ] }) { product { id title variants(first: 10) { edges { node { id price } } } } userErrors { field message } } } ` ; try { const response = await axios . post ( `https:// ${ shopifyDomain } /admin/api/2024-01/graphql.json` , { query }, { headers : { 'Content-Type' : 'application/json' , 'X-Shopify-Access-Token' : accessToken , }, } ); if ( response . data . errors ) { console . error ( 'GraphQL Errors:' , response . data . errors ); } else if ( response . data . data . productUpdate . userErrors . length > 0 ) { console . error ( 'User Errors:' , response . data . data . productUpdate . userErrors ); } else { console . log ( 'Product price updated:' , response . data . data . productUpdate . product ); } } catch ( error ) { console . error ( 'Error updating product price:' , error . response ? error . response . data : error . message ); } }) we have use graphql query and mutation also check they work proper in react with also for static store but we use this api in liquid file they show 404 error why same static store or product for this hwo please provide me a best solution",N,"['Migration', 'Shopify Developed Apps']",80,0,[], 
100,https://community.shopify.com/c/shopify-apps/app-element-for-customers-to-enter-zip-code/td-p/2740649,Top Shopify Apps for Effectively Managing Product Reviews on Your Store,rerabrichard,Top Shopify Apps for Effectively Managing Product Reviews on Your Store,https://community.shopify.com/c/user/viewprofilepage/user-id/1848879,5,0,1,2024-08-31T08:12:57.908-07:00,Shopify lacks a built-in feature for adding reviews to your store. Can anyone recommend the best Shopify app for this? Solved! Go to the solution,Y,['Third Party Apps'],369,0,"['Hey @rerabrichard here are the TWO best Shopify Reviews app 1 - Loox ‑ Product Reviews App 2 - Judge.me Product Reviews App If the solution presented meets your needs and addresses your query effectively, I encourage you to accept it as the chosen answer. This will acknowledge the support you received and aid fellow community members in identifying reliable and effective solutions for their similar concerns. Thank you. View solution in original post']","Hey @rerabrichard here are the TWO best Shopify Reviews app 1 - Loox ‑ Product Reviews App 2 - Judge.me Product Reviews App If the solution presented meets your needs and addresses your query effectively, I encourage you to accept it as the chosen answer. This will acknowledge the support you received and aid fellow community members in identifying reliable and effective solutions for their similar concerns. Thank you. View solution in original post"
101,https://community.shopify.com/c/shopify-apps/can-t-connect-my-facebook-and-instagram-page-to-shopify/td-p/2740543,Google Sheets account linked to Flow keeps disconnecting,cbm,Google Sheets account linked to Flow keeps disconnecting,https://community.shopify.com/c/user/viewprofilepage/user-id/1761778,13,0,0,2024-08-31T07:49:49.059-07:00,"I've made a flow to send order details from multiple Shopify stores into a Google sheet. After a few days, I noticed it was missing some order data, so I checked some websites and the linked Google Sheets account was disconnected, even though it was connected and sent data before. Can someone please help me understand why it's doing this and if this is a Flow proper or is the gmail issue? There is no point in sending data if it will just disconnect on its own everyday.",N,['Shopify Developed Apps'],132,0,[], 
102,https://community.shopify.com/c/shopify-apps/how-to-create-an-alternative-payment-app-on-site/td-p/2740427,"How to change the image for an image upload, sis? There are no settings.",Ryusei,"How to change the image for an image upload, sis? There are no settings.",https://community.shopify.com/c/user/viewprofilepage/user-id/1810112,28,1,5,2024-08-31T01:46:35.297-07:00,"How to change the image for an image upload, sis? There are no settings. https://ryusei.co.id/blogs/event",N,"['Shopify Developed Apps', 'Third Party Apps']",95,0,['changed to this'], 
103,https://community.shopify.com/c/shopify-apps/link-for-different-languages/td-p/2740296,unauthenticatedAdmin.admin.rest.resources.Product.all,thecuratist,unauthenticatedAdmin.admin.rest.resources.Product.all,https://community.shopify.com/c/user/viewprofilepage/user-id/1832012,2,0,0,2024-08-31T01:02:33.455-07:00,"When I try to fetch products using unauthenticatedAdmin.admin.rest.resources.Product.all() , it throws an error saying cannot read properties of undefined all() This code executes on local but ducring production it throws the error. I cross checked the api and secret keys. let products = await unauthenticatedAdmin . admin . rest . resources . Product . all ({ session : unauthenticatedAdmin . session , limit : 50 , page_info : next_page_key , });",N,['Shopify Developed Apps'],85,0,[], 
104,https://community.shopify.com/c/shopify-apps/can-my-app-that-is-setup-on-heroku-handle-receiving-sending-a/td-p/2740250,How to host your Shopify apps on Cloudflare/Vercel,attaboiaj,How to host your Shopify apps on Cloudflare/Vercel,https://community.shopify.com/c/user/viewprofilepage/user-id/1795248,25,4,8,2024-08-30T22:16:52.651-07:00,This is the best resource I found https://codefrontend.com/deploy-shopify-apps-on-cloudflare/ but it's not working when I try to run this code I gets this error I even try to make new app using `shopify app init` that comes with - remix - vite config Here is my repo https://github.com/itsanishjain/stable-benchmark-app but I still get's the same error of `Error forwarding web request: AggregateError` No proper logs to figure out this why and how to fix this I found one more repo but's too old ~3 years so they aren't using Remix it's so much weird like very few resources on how to host your shopify app on Cloudflare or Vercel,N,['Shopify Developed Apps'],357,0,[], 
105,https://community.shopify.com/c/shopify-apps/facebook-and-instagram-shop-disable/td-p/2740215,I'm having trouble adding an embedded sms form with klaviyo on my SHopify store (theme impulse),mytoywagon,I'm having trouble adding an embedded sms form with klaviyo on my SHopify store (theme impulse),https://community.shopify.com/c/user/viewprofilepage/user-id/845662,7,0,1,2024-08-30T17:34:06.547-07:00,"Hi I am embedding a klaviyo form for sms sign-up. For some reason, the form is showing up on the shopify url but not my original domain: This one works: https://my-toy-wagon.myshopify.com/pages/sms-sign-up This one doesn't: https://mytoywagon.com/pages/sms-sign-up Can you tell me how to fix this? Thanks! Irfana",N,['Third Party Apps'],115,0,[], 
106,https://community.shopify.com/c/shopify-apps/customer-account-extension/td-p/2740190,Easy to update low stock alerts,ForagerHB,Easy to update low stock alerts,https://community.shopify.com/c/user/viewprofilepage/user-id/1427885,4,0,2,2024-08-30T14:42:58.681-07:00,"Hello, I'm looking for a simple and easy way to set low stock alerts.  I really just need the basics.  We are currently using Stockie which works fine.  My issue is that after doing a bulk edit, I'm not seeing how you can make simple adjustments to existing products and a quick way to add a threshold when you receive a new product.  Unless I'm missing something, all these apps seem to require uploading and downloading to add or edit.  Is there a solution that let's you enter the stock threshold within Shopify? Something you can add at the product/item page like price, description, inventory, etc.? Thanks",N,"['Shopify Developed Apps', 'Third Party Apps']",112,0,[], 
107,https://community.shopify.com/c/shopify-apps/recurring-subscription-app-that-can-handle-upfront-payments/td-p/2740129,App Proxy access scopes not updating with the main app's access scopes,devguy,App Proxy access scopes not updating with the main app's access scopes,https://community.shopify.com/c/user/viewprofilepage/user-id/1848359,2,0,1,2024-08-30T10:58:43.031-07:00,"I am developing a theme app extension (using the Remix CLI template), which is in turn loading a React app in a store page (for the user to interact with). This React app needs data from the store's database, and it seems the only way to get this done is through an app proxy, wherein I have created my own API server which, after validating the query is coming from Shopify, proceeds to query the Shopify GraphQL API.  (FWIW, I tried simply creating some Remix routes to do the Shopify DB query, but was unsuccessful getting it working that way.  If that's the better approach, I'm open to pointers there, too...) So far, this is working, except that I need to add scopes to the overall solution so I can not only query data, but also update Collections.  I've added the scopes to my Remix app's shopify.app.toml file and redeployed the app.  The app proxy, however, does not seem to acquire the new scopes (verified by having the app proxy query for currentAppInstallation.accessScopes.handle - only read-access handles are returned). Any idea what's going on with this, and how to resolve it? Solved! Go to the solution",Y,['Third Party Apps'],122,1,"['Probably a stale session record in your db, as described here. Uninstalling and reinstalling the app on your store should work, but if not you can reset the DB and reinstall the app on the store. View solution in original post']","Probably a stale session record in your db, as described here. Uninstalling and reinstalling the app on your store should work, but if not you can reset the DB and reinstall the app on the store. View solution in original post"
108,https://community.shopify.com/c/shopify-apps/product-pricer-update-by-api/td-p/2739818,Format prices obtained from cart.js API,ImoralesMV,Format prices obtained from cart.js API,https://community.shopify.com/c/user/viewprofilepage/user-id/1806101,8,0,0,2024-08-30T10:49:39.329-07:00,"Hello, I am developing an application that adds a button to the cart screen, once that button is clicked, through a javascript asset configured in my ThemeAppExtension I make a query to an endpoint in my Shopify App (Developed from the remix template) in this query I send what I get from the Fetch Api of the cart (cart.js) and then in my endpoint I perform a couple of operations on the cart. My problem is that what I get from cart.js comes in whole numbers and the decimals are completely lost therefore my operations are not correct. I have been reading that there is something called Shopify.formatMoney( price ) and that it is an asset that is imported through Liquid, the problem with this is that I do the operations in the endpoint of my Shopify app, how could I solve this?",N,['Shopify Developed Apps'],110,0,"['You can use this code snippet to format prices: https://gist.github.com/stewartknapman/8d8733ea58d2314c373e94114472d44c I recently commented there with a TypeScript version that supports all currency formats. Best, Tobe Founder, Regios Discounts app (4.9 stars) - Custom discounts made simple - ""Just about any discount you\'ll ever need"" - Built by an ex-Google software engineer']", 
109,https://community.shopify.com/c/shopify-apps/shopify-app-with-external-payment-handling/td-p/2739811,How do app free trials work for monthly subscriptions?,doabledanny,How do app free trials work for monthly subscriptions?,https://community.shopify.com/c/user/viewprofilepage/user-id/1256019,13,0,6,2024-09-05T06:45:13.267-07:00,"For my Shopify app, I want to allow stores to have a 90-day free trial period, and then bill on the 91st day (the first day of the monthly recurring charges). I'm using the recurringapplicationcharge API to create a monthly subscription with 90-days free trial, but when I check the subscription, the first charge will be on day 91 + 1 month. How do I get the charge to be on day 91? And if not possible, what happens if a merchant cancels their subscription on day 91 (once they enter the monthly subscription billing)? Does my app receive no payment for that first month? Or do I still receive payment on day 91 + 1 month?",N,['Subscriptions'],102,0,"[""Hi @doabledanny , In Shopify, when you're using the recurringapplicationcharge API with a free trial, the charge schedule can sometimes be tricky, as it may result in an extra month's delay in the first charge after the trial ends. Issue Breakdown Current Situation : You're setting up a 90-day free trial using recurringapplicationcharge. The first charge is set to happen on day 91 + 1 month , meaning Shopify bills the merchant on the 91st day and then adds another month before the next charge. Desired Behavior : You want the first charge to happen on day 91 , not on day 91 + 1 month. Solution Approach Unfortunately, it's not possible to directly bill on day 91 using the recurringapplicationcharge API. The billing will always happen after the trial period ends and before the next recurring billing cycle. Here’s how you can handle the situation: What happens if a merchant cancels on day 91? If a merchant cancels their subscription on day 91 , after entering the paid subscription phase, Shopify's behavior is as follows: No charge before cancellation : If they cancel before the first bill is processed , your app will not receive any payment. Charge processed : If the merchant cancels after the charge is processed (usually billed for the upcoming month on the same day the free trial ends, i.e., on day 91 + 1 month), you will receive the payment for that period, and they won’t be billed in future months. Workaround Options If it’s critical to ensure a charge happens on day 91 : Manual Charge : You could create a one-time charge on day 91 through the UsageCharge API or another billing method. Notify Users : In your app’s documentation or during the signup process, make it clear that the first charge will happen on day 91 + 1 month, giving users time to understand when they will be billed. These options could provide clarity and ensure that you still receive the expected revenue for your service. Hyelladi Return Prime""]", 
110,https://community.shopify.com/c/shopify-apps/custom-size-app/td-p/2739603,Connect with Theme (Liquid) to Remix App,JanezPusnik,Connect with Theme (Liquid) to Remix App,https://community.shopify.com/c/user/viewprofilepage/user-id/1848341,1,0,0,2024-08-30T10:29:51.264-07:00,"We are having issues connecting a Shopify Theme (inside a Liquid file) to a Shopify App. In general, our issue is that Liquid does not support receiving additional information from the B2B catalogs. To address this, we would like to write our own endpoint and call it from within Liquid. Upon receiving the data, we want to display it. For this reason, we will create a <script> section inside the Liquid file that will handle this process. Below is how the script section currently looks (the code is wrapped in <script> tags). const response = fetch ( ""/apps/<app-subpath>/<endpoint>"" , { method : ""GET"" , headers : { 'Content-Type' : ""application/json"" , } } ) ; // Handling the promise with .then() and .catch() response . then ( res = > { if ( ! res . ok ) { throw new Error ( `HTTP error! Status: ${ res . status } ` ) ; } return res . json ( ) ; // Assuming the response is in JSON format } ) . then ( data = > { // Handle the JSON data from the response console . log ( data ) ; } ) . catch ( error = > { // Handle any errors console . error ( 'There was an error!' , error . message ) ; } ) ; Copy And on the remix, we currently added a simple path to test it out import { LoaderFunction } from ""@remix-run/node"" ; // Loader function to handle GET requests export let loader : LoaderFunction = async ( ) = > { return new Response ( ""pong"" , { status : 200 , headers : { ""Content-Type"" : ""text/plain"" , } , } ) ; } ; Copy Now looking at the app when we run it we can do a successful call to the endpoint, but how to do it in liquid? Is there anything special you have to configure? Is there any documentation detailed with an example of how to connect from liquid to the app?",N,['Shopify Developed Apps'],111,0,[], 
111,https://community.shopify.com/c/shopify-apps/the-issue-about-shopify-deploy-to-heroku/td-p/2739517,Cannot get Metafields in Shopify Validation UI Extension and applymetafieldchange function,sahand,Cannot get Metafields in Shopify Validation UI Extension and applymetafieldchange function,https://community.shopify.com/c/user/viewprofilepage/user-id/1461428,5,0,1,2024-08-30T09:59:44.876-07:00,"As the title suggests, i have spent a considerable amount of time and i have no clue how to fix this problem. I am trying to follow the guide set here: Shopify Checkout Validation UI Extension . My problem arises in the fact that when i get to the part where i need to pull in my validation metafields, it ALWAYS is null. Specifically this part of the code: export default reactExtension(
  TARGET,
  async (api) => { const configuration = JSON.parse(
      api.data.validation?.metafields?.[0]?.value ?? "" { } "" ) ; const products = await getProducts ( ) ;

    return (
      <ValidationSettings
        configuration= { configuration } products= { products } /> ) ; } ) ; Copy I am also noticing in the cart-checkout-validation extension when i try to see the metafields there, it also comes back as null when looking in the run.js file I don't know if this is an issue with my graphql query? this is it below (keep in mind i renamed the namespace/key for my own configuration): query RunInput { cart { lines { quantity
      merchandise { __typename ... on ProductVariant { id
          product { title } } } } } validation { id metafield ( namespace : ""$app:monthly-order-limit-namespace"" , key : ""productTags"" ) { value } } } Copy Here is what my toml file looks like as well: api_version = ""2024-07"" [ [ extensions ] ] name = ""t:name"" handle = ""cart-checkout-validation"" type = ""function"" description = ""t:description"" [ extensions . ui ] handle = ""validation-settings"" [ [ extensions . metafields ] ] namespace = ""$app:monthly-order-limit-namespace"" key = ""productTags"" [ [ extensions . targeting ] ] target = ""purchase.validation.run"" input_query = ""src/run.graphql"" export = ""run"" [ extensions . build ] command = """" path = ""dist/function.wasm"" Copy I know that in the tutorial it is mandatory to create the metafield definition and reinstall the app for it to take place i have done that many times and have checked the JSON response and it seems to have created the metafield. I also doublechecked by looking into the graphql query and IT'S THERE. here is my validationsettings.jsx file: import { useState } from ""react"" ; import { reactExtension , useApi , Section , NumberField , Box , InlineStack , Text , BlockStack , Heading , Button , Banner , Image , FunctionSettings , } from ""@shopify/ui-extensions-react/admin"" ; import { Paragraph } from ""@shopify/ui-extensions/admin"" ; const TARGET = ""admin.settings.validation.render"" ; export default reactExtension ( TARGET , async ( api ) = > { const configuration = JSON . parse ( api . data . validation ? . metafields ? . [ 0 ] ? . value ? ? ""{}"" ) ; console . log ( api ) console . log ( api . data ) console . log ( api . data ) console . log ( configuration ) return ( < ValidationSettings
        configuration = { api . data . validation } / > ) ; } ) ; function ValidationSettings ( { configuration , } ) { const [ errors , setErrors ] = useState ( [ ] ) ; const [ value , setValue ] = useState ( [ ] ) ; const { applyMetafieldChange } = useApi ( TARGET ) ; const settings = { } ; const updateTags = async ( e ) = > { const results = await applyMetafieldChange ( { namespace : ""$app:monthly-order-limit-namespace"" , key : ""productTags"" , type : ""updateMetafield"" , value : JSON . stringify ( { tags : ""test"" } ) , valueType : 'json' } ) console . log ( results ) if ( results . type === ""error"" ) { setErrors ( [ results . message ] ) ; } } return ( < FunctionSettings
      onError = { ( errors ) = > { setErrors ( errors . map ( ( e ) = > e . message ) ) ; } } > < Box paddingBlockEnd = ""large"" > { errors . length ? errors . map ( ( error , i ) = > ( < Banner
                key = { i } title = ""Errors were encountered"" dismissible
                tone = ""critical"" > < Box > { error } < / Box > < / Banner > ) ) : """" } < BlockStack gap = ""large"" > < Section > < BlockStack gap = ""large"" > < Heading > Monthly Order Limit Configuration < / Heading > < Paragraph > This is a cart validation function which sets a limit on one order per customer per calendar month . < / Paragraph > < Paragraph fontWeight = 'bold' > e . g ; A customer places an order on July 20th , they will not be able to place another order until August 1st . < / Paragraph > < Text > { JSON . stringify ( configuration ) } < / Text > < Button onPress = { updateTags } > UPDATE < / Button > < / BlockStack > < / Section > < / BlockStack > < / Box > < / FunctionSettings > ) ; } Copy No matter what I cannot get this to work and get the metafield to show up. Even when i run applyMetafieldChange it STILL does not do anything even tho i get a ""success"" message. i notice nothing is firing in my network tab. If someone can please help me out because im at my wits end with this and don't know where to go from here. Thanks in advance",N,['Shopify Developed Apps'],131,0,[], 
